customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,churn,avg_charge
CUST101799,0,59.77,7.51,Two year,DSL,Mailed check,Female,No,0,7.51
CUST101800,37,82.85,3068.8,Month-to-month,DSL,Credit card,Male,No,0,82.94054054054054
CUST101801,16,72.31,1180.21,One year,No,Credit card,Female,No,0,73.763125
CUST101802,5,52.19,250.16,Two year,Fiber optic,Bank transfer,Male,No,1,50.032
CUST101803,4,65.03,278.02,One year,No,Electronic check,Male,No,1,69.505
CUST101804,5,72.36,329.16,Month-to-month,No,Credit card,Male,No,0,65.83200000000001
CUST101805,17,10.0,151.9,Month-to-month,DSL,Bank transfer,Female,No,1,8.935294117647059
CUST101806,12,83.75,968.86,Two year,Fiber optic,Electronic check,Female,No,0,80.73833333333333
CUST101807,2,40.61,75.72,Month-to-month,Fiber optic,Mailed check,Male,No,1,37.86
CUST101808,2,35.4,69.87,Month-to-month,Fiber optic,Credit card,Male,No,1,34.935
CUST101809,1,19.38,21.66,One year,Fiber optic,Credit card,Female,No,0,21.66
CUST101810,12,16.18,195.4,Month-to-month,DSL,Electronic check,Male,No,1,16.283333333333335
CUST101811,17,29.34,480.23,Month-to-month,Fiber optic,Mailed check,Male,No,0,28.248823529411766
CUST101812,3,48.73,142.39,Month-to-month,Fiber optic,Mailed check,Female,No,1,47.46333333333333
CUST101813,0,128.6,-29.95,Month-to-month,DSL,Credit card,Female,No,1,-29.95
CUST101814,1,54.22,81.48,Month-to-month,No,Electronic check,Female,No,0,81.48
CUST101815,41,75.33,3082.46,One year,Fiber optic,Bank transfer,Female,No,0,75.1819512195122
CUST101816,4,82.01,318.26,Month-to-month,No,Credit card,Male,No,1,79.565
CUST101817,17,73.93,1288.59,One year,DSL,Mailed check,Female,No,0,75.79941176470588
CUST101818,11,67.68,719.64,Two year,DSL,Bank transfer,Female,No,0,65.42181818181818
CUST101819,5,34.14,148.19,One year,Fiber optic,Electronic check,Male,No,1,29.637999999999998
CUST101820,2,113.53,205.14,Month-to-month,DSL,Mailed check,Male,No,0,102.57
CUST101821,1,124.22,122.86,One year,No,Bank transfer,Male,Yes,0,122.86
CUST101822,11,19.52,223.35,Month-to-month,DSL,Credit card,Female,No,0,20.304545454545455
CUST101823,17,39.28,682.55,Month-to-month,Fiber optic,Mailed check,Male,No,0,40.15
CUST101824,12,61.61,790.76,One year,Fiber optic,Electronic check,Female,No,1,65.89666666666666
CUST101825,9,41.06,324.55,Month-to-month,Fiber optic,Mailed check,Male,No,1,36.06111111111111
CUST101826,0,85.18,12.17,Two year,DSL,Credit card,Female,No,1,12.17
CUST101827,41,48.15,1963.01,Month-to-month,Fiber optic,Electronic check,Male,No,1,47.878292682926826
CUST101828,19,134.95,2552.32,One year,Fiber optic,Credit card,Female,No,0,134.33263157894737
CUST101829,4,105.72,410.48,Month-to-month,DSL,Bank transfer,Female,No,0,102.62
CUST101830,46,76.38,3495.3,Two year,No,Mailed check,Male,No,1,75.98478260869565
CUST101831,11,100.81,1142.6,Month-to-month,DSL,Credit card,Male,No,0,103.87272727272726
CUST101832,10,103.18,1048.65,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0,104.86500000000001
CUST101833,16,53.08,849.74,Month-to-month,Fiber optic,Electronic check,Male,No,1,53.10875
CUST101834,20,45.51,937.22,Month-to-month,DSL,Electronic check,Female,No,0,46.861000000000004
CUST101835,12,72.34,837.83,Month-to-month,No,Bank transfer,Female,Yes,0,69.81916666666667
CUST101836,1,95.85,69.24,Month-to-month,Fiber optic,Bank transfer,Female,No,1,69.24
CUST101837,4,74.17,253.12,Month-to-month,DSL,Electronic check,Male,No,1,63.28
CUST101838,31,22.69,689.4,Month-to-month,Fiber optic,Credit card,Female,No,0,22.238709677419354
CUST101839,3,45.92,140.99,Month-to-month,Fiber optic,Bank transfer,Female,No,1,46.99666666666667
CUST101840,5,67.78,340.96,One year,Fiber optic,Credit card,Female,No,1,68.192
CUST101841,6,67.73,409.37,One year,Fiber optic,Electronic check,Female,No,0,68.22833333333334
CUST101842,6,129.18,746.86,One year,DSL,Credit card,Male,No,0,124.47666666666667
CUST101843,11,28.42,328.68,One year,DSL,Credit card,Male,Yes,1,29.88
CUST101844,34,85.17,2900.57,Month-to-month,No,Bank transfer,Female,No,1,85.31088235294118
CUST101845,3,114.67,358.67,Month-to-month,DSL,Credit card,Male,No,1,119.55666666666667
CUST101846,1,138.14,100.28,Month-to-month,No,Credit card,Male,No,1,100.28
CUST101847,2,57.87,121.97,One year,DSL,Credit card,Female,No,1,60.985
CUST101848,26,84.74,2179.48,Two year,No,Electronic check,Male,Yes,0,83.82615384615384
CUST101849,12,87.09,1037.13,Month-to-month,Fiber optic,Electronic check,Male,No,1,86.42750000000001
CUST101850,4,75.86,314.13,Month-to-month,Fiber optic,Mailed check,Male,Yes,1,78.5325
CUST101851,20,67.03,1342.42,Month-to-month,DSL,Electronic check,Male,Yes,1,67.12100000000001
CUST101852,23,83.08,1893.81,Month-to-month,DSL,Electronic check,Male,No,1,82.3395652173913
CUST101853,22,10.0,220.13,Month-to-month,DSL,Mailed check,Male,No,1,10.00590909090909
CUST101854,30,90.46,2683.17,Month-to-month,DSL,Mailed check,Female,Yes,1,89.43900000000001
CUST101855,3,73.79,244.38,Two year,DSL,Bank transfer,Male,No,0,81.46
CUST101856,16,63.33,1009.17,Month-to-month,Fiber optic,Bank transfer,Female,No,1,63.073125
CUST101857,7,131.41,942.24,Two year,Fiber optic,Electronic check,Female,No,0,134.6057142857143
CUST101858,22,49.75,1083.97,One year,Fiber optic,Credit card,Female,Yes,0,49.27136363636364
CUST101859,15,57.91,858.18,One year,Fiber optic,Bank transfer,Male,No,0,57.211999999999996
CUST101860,17,129.75,2190.47,One year,Fiber optic,Bank transfer,Male,No,0,128.85117647058823
CUST101861,12,45.04,558.0,One year,Fiber optic,Electronic check,Female,No,1,46.5
CUST101862,2,53.5,92.81,One year,Fiber optic,Credit card,Female,No,1,46.405
CUST101863,9,65.59,603.2,One year,Fiber optic,Mailed check,Female,No,1,67.02222222222223
CUST101864,50,95.22,4753.35,Month-to-month,No,Mailed check,Male,Yes,1,95.06700000000001
CUST101865,33,76.23,2476.07,Two year,DSL,Electronic check,Male,Yes,0,75.03242424242424
CUST101866,0,31.22,-11.41,One year,DSL,Electronic check,Male,No,1,-11.41
CUST101867,2,54.03,84.48,One year,Fiber optic,Credit card,Female,No,0,42.24
CUST101868,1,51.78,52.46,Two year,DSL,Electronic check,Male,No,0,52.46
CUST101869,15,67.68,991.39,Month-to-month,No,Electronic check,Male,No,1,66.09266666666666
CUST101870,20,82.78,1674.12,Month-to-month,No,Electronic check,Female,No,1,83.70599999999999
CUST101871,2,82.55,163.28,Month-to-month,DSL,Credit card,Male,Yes,1,81.64
CUST101872,8,16.72,130.21,Month-to-month,DSL,Electronic check,Female,No,1,16.27625
CUST101873,22,101.92,2255.36,One year,Fiber optic,Bank transfer,Male,No,0,102.51636363636364
CUST101874,15,77.58,1182.98,Month-to-month,Fiber optic,Credit card,Female,No,1,78.86533333333334
CUST101875,9,111.54,1003.46,Month-to-month,DSL,Bank transfer,Male,No,1,111.49555555555555
CUST101876,10,83.33,817.88,Month-to-month,Fiber optic,Credit card,Female,No,1,81.788
CUST101877,8,103.04,788.84,Month-to-month,Fiber optic,Bank transfer,Male,No,0,98.605
CUST101878,4,84.0,322.28,One year,DSL,Credit card,Female,No,0,80.57
CUST101879,9,110.39,981.17,One year,DSL,Mailed check,Female,No,0,109.01888888888888
CUST101880,14,85.67,1201.52,Month-to-month,Fiber optic,Electronic check,Male,No,1,85.82285714285715
CUST101881,24,67.06,1602.54,Month-to-month,DSL,Electronic check,Male,No,1,66.7725
CUST101882,12,138.17,1671.8,Month-to-month,No,Credit card,Female,No,1,139.31666666666666
CUST101883,17,96.67,1631.13,Month-to-month,Fiber optic,Bank transfer,Male,No,1,95.94882352941177
CUST101884,2,87.21,173.28,Month-to-month,Fiber optic,Mailed check,Female,No,0,86.64
CUST101885,7,31.71,245.65,Two year,No,Bank transfer,Female,No,0,35.09285714285714
CUST101886,0,31.35,6.84,Month-to-month,No,Electronic check,Male,No,1,6.84
CUST101887,3,78.78,235.14,Month-to-month,Fiber optic,Electronic check,Male,No,1,78.38
CUST101888,15,74.37,1103.51,Month-to-month,DSL,Bank transfer,Male,No,1,73.56733333333334
CUST101889,57,51.58,2927.4,One year,Fiber optic,Credit card,Female,No,0,51.357894736842105
CUST101890,1,74.23,57.22,One year,Fiber optic,Credit card,Female,Yes,1,57.22
CUST101891,6,117.66,695.14,One year,DSL,Bank transfer,Male,No,1,115.85666666666667
CUST101892,19,90.86,1741.45,Month-to-month,No,Electronic check,Female,No,1,91.65526315789474
CUST101893,2,35.77,67.1,Two year,DSL,Bank transfer,Female,No,1,33.55
CUST101894,9,66.65,572.85,Month-to-month,DSL,Electronic check,Male,No,1,63.650000000000006
CUST101895,15,45.85,723.11,Month-to-month,DSL,Bank transfer,Female,No,1,48.20733333333333
CUST101896,11,58.37,648.47,Month-to-month,Fiber optic,Credit card,Female,No,1,58.95181818181818
CUST101897,2,57.59,87.04,Month-to-month,Fiber optic,Mailed check,Female,No,1,43.52
CUST101898,5,55.67,269.51,Two year,DSL,Electronic check,Male,No,1,53.902
CUST101899,18,32.35,584.52,Two year,DSL,Mailed check,Male,No,0,32.47333333333333
CUST101900,9,66.17,629.62,Month-to-month,DSL,Credit card,Female,No,0,69.95777777777778
CUST101901,0,53.18,-22.16,Two year,Fiber optic,Bank transfer,Male,No,1,-22.16
CUST101902,17,10.0,189.52,One year,DSL,Credit card,Female,Yes,0,11.148235294117647
CUST101903,0,131.59,27.99,Two year,No,Mailed check,Male,No,1,27.99
CUST101904,16,102.66,1629.99,Month-to-month,DSL,Credit card,Female,No,0,101.874375
CUST101905,2,58.71,111.87,Month-to-month,No,Credit card,Female,No,1,55.935
CUST101906,38,70.56,2660.55,Month-to-month,DSL,Bank transfer,Female,No,0,70.01447368421053
CUST101907,5,34.85,170.18,One year,Fiber optic,Mailed check,Female,No,1,34.036
CUST101908,4,120.87,482.75,Month-to-month,DSL,Mailed check,Male,No,1,120.6875
CUST101909,1,126.92,140.11,Month-to-month,DSL,Mailed check,Female,No,0,140.11
CUST101910,4,74.7,320.6,Month-to-month,No,Electronic check,Female,No,1,80.15
CUST101911,25,100.71,2502.79,Month-to-month,No,Credit card,Male,No,1,100.1116
CUST101912,67,75.26,5003.07,One year,Fiber optic,Mailed check,Male,No,0,74.67268656716418
CUST101913,5,29.9,149.08,Two year,Fiber optic,Credit card,Female,No,1,29.816000000000003
CUST101914,7,57.65,409.42,One year,Fiber optic,Bank transfer,Female,No,1,58.48857142857143
CUST101915,15,73.96,1114.39,Two year,No,Bank transfer,Male,No,1,74.29266666666668
CUST101916,26,56.36,1458.83,Month-to-month,DSL,Electronic check,Female,No,1,56.10884615384615
CUST101917,10,63.44,636.9,Month-to-month,Fiber optic,Electronic check,Female,No,0,63.69
CUST101918,5,67.26,366.61,Month-to-month,Fiber optic,Bank transfer,Female,No,1,73.322
CUST101919,6,67.57,413.05,Month-to-month,Fiber optic,Mailed check,Female,Yes,1,68.84166666666667
CUST101920,14,71.57,994.51,Month-to-month,No,Bank transfer,Female,No,0,71.03642857142857
CUST101921,0,38.18,-10.0,One year,DSL,Credit card,Female,No,0,-10.0
CUST101922,11,48.49,529.99,Month-to-month,DSL,Electronic check,Female,No,1,48.18090909090909
CUST101923,5,31.46,190.03,One year,Fiber optic,Electronic check,Female,No,1,38.006
CUST101924,18,99.33,1784.27,Month-to-month,Fiber optic,Bank transfer,Female,No,0,99.12611111111111
CUST101925,1,10.0,9.6,Month-to-month,DSL,Mailed check,Male,No,1,9.6
CUST101926,10,104.61,1036.45,Month-to-month,Fiber optic,Mailed check,Male,No,1,103.64500000000001
CUST101927,7,111.59,803.11,Month-to-month,No,Credit card,Male,No,1,114.73
CUST101928,12,60.93,770.36,Month-to-month,DSL,Electronic check,Female,No,0,64.19666666666667
CUST101929,0,10.0,9.01,Month-to-month,Fiber optic,Bank transfer,Female,No,0,9.01
CUST101930,10,59.16,593.26,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0,59.326
CUST101931,9,68.07,613.37,Month-to-month,Fiber optic,Electronic check,Male,No,1,68.15222222222222
CUST101932,9,39.68,309.43,Month-to-month,No,Bank transfer,Male,No,1,34.38111111111111
CUST101933,11,54.54,614.84,One year,Fiber optic,Electronic check,Female,No,1,55.89454545454546
CUST101934,13,115.91,1509.51,One year,Fiber optic,Mailed check,Male,No,0,116.11615384615385
CUST101935,19,89.95,1717.62,Month-to-month,Fiber optic,Mailed check,Male,No,0,90.40105263157893
CUST101936,3,42.26,112.55,One year,Fiber optic,Bank transfer,Female,No,1,37.516666666666666
CUST101937,20,22.07,433.71,One year,Fiber optic,Mailed check,Female,No,0,21.685499999999998
CUST101938,8,60.19,473.3,One year,No,Mailed check,Male,No,1,59.1625
CUST101939,0,63.6,20.43,Month-to-month,Fiber optic,Credit card,Female,No,1,20.43
CUST101940,0,84.89,-7.58,Month-to-month,DSL,Electronic check,Male,No,1,-7.58
CUST101941,4,53.94,257.41,One year,DSL,Electronic check,Male,No,1,64.3525
CUST101942,18,85.34,1544.74,Month-to-month,DSL,Bank transfer,Male,No,1,85.81888888888889
CUST101943,14,128.05,1767.19,Two year,DSL,Electronic check,Female,No,1,126.22785714285715
CUST101944,18,94.47,1697.89,One year,No,Credit card,Male,No,0,94.32722222222223
CUST101945,8,68.56,535.45,Month-to-month,Fiber optic,Bank transfer,Male,No,0,66.93125
CUST101946,6,64.51,343.17,Month-to-month,Fiber optic,Bank transfer,Female,No,0,57.195
CUST101947,1,59.3,91.29,Month-to-month,Fiber optic,Electronic check,Female,No,1,91.29
CUST101948,4,105.42,435.74,Month-to-month,No,Mailed check,Male,No,1,108.935
CUST101949,6,51.18,317.74,Month-to-month,Fiber optic,Mailed check,Female,No,1,52.95666666666667
CUST101950,1,71.36,74.67,Month-to-month,No,Mailed check,Female,No,0,74.67
CUST101951,2,71.54,115.44,Month-to-month,Fiber optic,Mailed check,Male,No,1,57.72
CUST101952,10,54.95,539.83,Month-to-month,No,Credit card,Female,No,0,53.983000000000004
CUST101953,15,28.83,449.29,Two year,Fiber optic,Bank transfer,Male,Yes,0,29.95266666666667
CUST101954,76,79.69,6035.42,Month-to-month,DSL,Mailed check,Female,No,0,79.41342105263158
CUST101955,32,68.17,2130.8,Two year,Fiber optic,Credit card,Female,No,1,66.5875
CUST101956,12,85.01,1015.58,Two year,Fiber optic,Bank transfer,Male,No,1,84.63166666666667
CUST101957,6,53.99,321.1,Month-to-month,DSL,Electronic check,Male,No,1,53.51666666666667
CUST101958,12,106.62,1282.15,One year,Fiber optic,Electronic check,Female,No,0,106.84583333333335
CUST101959,18,43.7,801.17,Month-to-month,DSL,Credit card,Female,Yes,0,44.50944444444444
CUST101960,1,121.36,134.11,One year,DSL,Bank transfer,Female,No,1,134.11
CUST101961,6,17.57,110.6,Month-to-month,No,Mailed check,Male,No,1,18.433333333333334
CUST101962,21,83.04,1767.75,Month-to-month,Fiber optic,Bank transfer,Female,No,1,84.17857142857143
CUST101963,5,84.26,390.92,Month-to-month,No,Mailed check,Male,No,0,78.184
CUST101964,10,46.13,471.39,Month-to-month,Fiber optic,Credit card,Female,No,1,47.138999999999996
CUST101965,10,82.73,839.83,Month-to-month,Fiber optic,Mailed check,Female,No,1,83.983
CUST101966,2,108.39,191.99,Month-to-month,Fiber optic,Credit card,Female,Yes,0,95.995
CUST101967,5,10.0,19.94,Month-to-month,Fiber optic,Bank transfer,Female,No,1,3.9880000000000004
CUST101968,4,85.08,325.4,Month-to-month,No,Bank transfer,Female,No,0,81.35
CUST101969,0,10.0,-13.23,Month-to-month,DSL,Mailed check,Male,No,1,-13.23
CUST101970,0,41.03,15.07,Month-to-month,No,Bank transfer,Male,No,1,15.07
CUST101971,21,118.87,2483.98,Month-to-month,No,Mailed check,Male,No,0,118.28476190476191
CUST101972,3,52.55,140.52,Month-to-month,Fiber optic,Bank transfer,Female,No,1,46.84
CUST101973,8,34.78,266.01,One year,No,Electronic check,Male,No,1,33.25125
CUST101974,4,64.06,278.61,Month-to-month,Fiber optic,Mailed check,Male,No,1,69.6525
CUST101975,33,132.04,4357.58,One year,No,Credit card,Female,No,0,132.04787878787877
CUST101976,3,15.05,41.56,Month-to-month,Fiber optic,Electronic check,Female,No,1,13.853333333333333
CUST101977,6,38.46,228.56,Two year,DSL,Credit card,Male,No,1,38.093333333333334
CUST101978,24,114.92,2783.92,Month-to-month,No,Bank transfer,Male,Yes,0,115.99666666666667
CUST101979,22,125.73,2751.08,Month-to-month,Fiber optic,Electronic check,Male,No,1,125.0490909090909
CUST101980,2,66.9,160.11,Month-to-month,Fiber optic,Bank transfer,Male,Yes,1,80.055
CUST101981,19,32.83,627.98,Month-to-month,Fiber optic,Mailed check,Male,No,1,33.05157894736842
CUST101982,7,132.88,926.95,Month-to-month,DSL,Credit card,Male,No,0,132.42142857142858
CUST101983,7,117.83,874.83,Month-to-month,Fiber optic,Bank transfer,Male,No,1,124.97571428571429
CUST101984,1,90.37,69.26,Two year,No,Credit card,Female,No,0,69.26
CUST101985,1,45.63,38.56,Month-to-month,DSL,Credit card,Male,No,1,38.56
CUST101986,15,68.53,1003.3,Month-to-month,DSL,Bank transfer,Female,No,0,66.88666666666667
CUST101987,8,65.19,540.57,One year,DSL,Mailed check,Female,No,0,67.57125
CUST101988,6,79.93,513.36,Month-to-month,Fiber optic,Credit card,Female,Yes,1,85.56
CUST101989,15,113.53,1736.35,One year,Fiber optic,Bank transfer,Male,No,1,115.75666666666666
CUST101990,17,96.38,1662.94,Month-to-month,Fiber optic,Mailed check,Male,No,0,97.82000000000001
CUST101991,2,37.68,71.41,One year,No,Bank transfer,Female,No,1,35.705
CUST101992,11,111.29,1216.89,Month-to-month,Fiber optic,Mailed check,Male,No,0,110.62636363636365
CUST101993,1,79.39,45.97,One year,DSL,Credit card,Male,No,1,45.97
CUST101994,16,90.61,1490.48,One year,No,Electronic check,Female,No,0,93.155
CUST101995,12,114.0,1377.38,Month-to-month,Fiber optic,Bank transfer,Male,No,1,114.78166666666668
CUST101996,37,36.65,1346.21,Month-to-month,Fiber optic,Credit card,Female,No,0,36.384054054054054
CUST101997,0,68.93,26.56,Month-to-month,Fiber optic,Bank transfer,Female,Yes,1,26.56
CUST101998,0,54.06,-19.46,Two year,No,Bank transfer,Female,No,1,-19.46
CUST101999,3,22.96,77.01,Month-to-month,Fiber optic,Mailed check,Female,No,1,25.67
